City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
260,Yakhroma,RU,2022-04-25 21:21:58,56.3,37.4833,52.45,97,100,5.41,overcast clouds
261,Prince George,CA,2022-04-25 21:16:59,53.9166,-122.753,49.44,66,75,4.61,broken clouds
262,Acapulco,MX,2022-04-25 21:18:14,16.8634,-99.8901,85.82,66,0,10.36,clear sky
263,Kiruna,SE,2022-04-25 21:21:58,67.8557,20.2251,25.72,74,40,12.66,scattered clouds
264,Torbay,CA,2022-04-25 21:21:40,47.6666,-52.7314,38.88,95,100,17.27,fog
265,Miandrivazo,MG,2022-04-25 21:21:59,-19.5167,45.4667,78.19,68,97,1.66,overcast clouds
266,Charters Towers,AU,2022-04-25 21:21:59,-20.1,146.2667,68.95,96,100,15.59,light rain
267,Lagoa,PT,2022-04-25 21:18:23,39.05,-27.9833,57.92,72,47,12.35,scattered clouds
268,Mount Isa,AU,2022-04-25 21:19:50,-20.7333,139.5,69.57,100,100,1.14,overcast clouds
269,Myaundzha,RU,2022-04-25 21:23:00,63.0494,147.1858,6.26,89,56,3.29,broken clouds
270,Wenling,CN,2022-04-25 21:23:00,28.3669,121.36,66.02,99,100,5.64,moderate rain
271,Lambarene,GA,2022-04-25 21:23:01,-0.7001,10.2406,77.68,88,100,3.29,overcast clouds
272,Coquimbo,CL,2022-04-25 21:23:01,-29.9533,-71.3436,56.93,100,100,9.22,mist
273,Langeskov,DK,2022-04-25 21:23:02,55.3565,10.5845,46.78,72,0,1.97,clear sky
274,Pachino,IT,2022-04-25 21:23:02,36.7186,15.0907,59.11,74,53,7.09,broken clouds
275,Haines Junction,CA,2022-04-25 21:20:39,60.7522,-137.5108,48.15,40,96,3.44,overcast clouds
276,Grand Gaube,MU,2022-04-25 21:23:03,-20.0064,57.6608,73.8,81,38,5.99,scattered clouds
277,Changping,CN,2022-04-25 21:23:03,40.2186,116.2197,67.64,12,1,13.82,clear sky
278,Hasaki,JP,2022-04-25 21:23:03,35.7333,140.8333,64.8,88,100,7.34,overcast clouds
279,Amapa,BR,2022-04-25 21:23:04,1.0,-52.0,75.99,97,99,3.04,overcast clouds
280,Ulaangom,MN,2022-04-25 21:20:52,49.9811,92.0667,32.54,40,100,1.9,overcast clouds
281,Neresnytsya,UA,2022-04-25 21:23:05,48.1181,23.7659,49.06,96,74,3.18,broken clouds
282,Leningradskiy,RU,2022-04-25 21:23:05,69.3833,178.4167,13.68,93,64,9.04,broken clouds
283,Roanoke Rapids,US,2022-04-25 21:23:05,36.4615,-77.6542,88.2,54,0,9.22,clear sky
284,Dhidhdhoo,MV,2022-04-25 21:23:06,6.8833,73.1,84.22,70,100,2.91,overcast clouds
285,Astana,KZ,2022-04-25 21:22:37,51.1801,71.446,35.55,48,0,6.71,clear sky
286,Dolores,AR,2022-04-25 21:20:43,-36.3132,-57.6792,64.02,54,0,4.97,clear sky
287,Puli,TW,2022-04-25 21:23:07,23.9664,120.9695,76.23,84,2,4.59,clear sky
288,Vardo,NO,2022-04-25 21:23:09,70.3705,31.1107,32.52,61,90,15.52,overcast clouds
289,Yumen,CN,2022-04-25 21:23:09,40.2833,97.2,50.49,18,100,19.8,overcast clouds
290,Jimenez,MX,2022-04-25 21:23:10,28.3333,-105.4,87.13,22,0,11.1,clear sky
291,Paita,PE,2022-04-25 21:23:10,-5.0892,-81.1144,72.9,74,36,15.19,scattered clouds
292,Coahuayana,MX,2022-04-25 21:23:10,18.7333,-103.6833,87.66,41,7,7.87,clear sky
293,Honghu,CN,2022-04-25 21:23:11,29.8206,113.4621,67.19,91,82,4.09,broken clouds
294,Sao Felix Do Xingu,BR,2022-04-25 21:23:11,-6.6447,-51.995,80.1,76,43,4.12,scattered clouds
295,Elat,IL,2022-04-25 21:23:12,29.5581,34.9482,76.84,27,0,12.66,haze
296,Northam,GB,2022-04-25 21:23:12,51.0333,-4.2167,51.66,66,76,5.91,broken clouds
297,Padang,ID,2022-04-25 21:23:13,-0.9492,100.3543,77.58,88,100,4.14,overcast clouds
298,Yining,CN,2022-04-25 21:23:13,29.0361,114.5636,69.33,98,82,1.57,broken clouds
299,Katobu,ID,2022-04-25 21:23:14,-4.9408,122.5276,74.44,93,13,1.34,few clouds
300,Walvis Bay,NA,2022-04-25 21:22:54,-22.9575,14.5053,59.95,77,0,5.75,clear sky
301,Bulgan,MN,2022-04-25 21:23:14,48.8125,103.5347,16.77,76,0,2.95,clear sky
302,Cowra,AU,2022-04-25 21:23:15,-33.8333,148.6833,54.9,83,100,5.19,heavy intensity rain
303,Champerico,GT,2022-04-25 21:23:15,14.3,-91.9167,88.34,62,4,11.32,clear sky
304,Sabha,LY,2022-04-25 21:23:15,27.0377,14.4283,80.28,14,100,18.79,overcast clouds
305,Bay Roberts,CA,2022-04-25 21:23:16,47.5999,-53.2648,39.65,89,100,15.01,overcast clouds
306,Harer,ET,2022-04-25 21:23:16,9.3094,42.1258,59.45,92,99,1.34,overcast clouds
307,Swan River,CA,2022-04-25 21:23:17,52.1058,-101.2676,30.09,51,2,11.5,clear sky
308,Semey,KZ,2022-04-25 21:23:17,50.4111,80.2275,41.47,51,98,6.33,overcast clouds
309,Pokrovsk,UA,2022-04-25 21:23:17,48.282,37.1758,55.8,72,100,5.19,overcast clouds
310,Mersing,MY,2022-04-25 21:23:18,2.4312,103.8405,75.11,94,20,5.75,few clouds
311,Moree,AU,2022-04-25 21:21:01,-29.4667,149.85,60.82,67,100,9.22,overcast clouds
312,Garissa,KE,2022-04-25 21:24:18,-0.4536,39.6401,82.11,68,86,14.2,overcast clouds
313,Kaseda,JP,2022-04-25 21:24:19,31.4167,130.3167,72.32,93,97,16.06,overcast clouds
314,Miguel Pereira,BR,2022-04-25 21:24:19,-22.4539,-43.4689,71.74,92,82,3.18,broken clouds
315,Vanavara,RU,2022-04-25 21:24:20,60.34,102.2797,27.52,95,100,3.96,light snow
316,Saint Anthony,US,2022-04-25 21:24:20,45.0205,-93.218,37.92,66,100,16.11,overcast clouds
317,Fort Nelson,CA,2022-04-25 21:24:21,58.8053,-122.7002,42.39,75,75,0.0,broken clouds
318,Gamba,GA,2022-04-25 21:24:21,-2.65,10.0,77.74,89,100,5.12,overcast clouds
319,Karlstad,SE,2022-04-25 21:24:22,59.3793,13.5036,48.76,57,75,12.66,broken clouds
320,Ust-Koksa,RU,2022-04-25 21:24:22,50.2696,85.6108,36.48,77,100,2.33,overcast clouds
321,Vilcun,CL,2022-04-25 21:24:22,-38.65,-72.2333,50.74,68,100,13.96,moderate rain
322,Nizhniy Tsasuchey,RU,2022-04-25 21:24:23,50.5167,115.1333,36.64,41,100,18.3,overcast clouds
323,Nautla,MX,2022-04-25 21:24:23,20.2167,-96.7833,86.86,62,3,14.25,clear sky
324,Greve Strand,DK,2022-04-25 21:24:24,55.5834,12.2999,44.58,75,2,1.14,clear sky
325,Belmonte,BR,2022-04-25 21:24:24,-15.8631,-38.8828,78.48,81,2,9.4,clear sky
326,Palu,ID,2022-04-25 21:24:25,-0.8917,119.8707,74.95,94,88,2.59,overcast clouds
327,Smolenka,RU,2022-04-25 21:24:25,52.1352,113.4974,30.27,31,100,15.66,overcast clouds
328,Walker,US,2022-04-25 21:24:25,30.7335,-95.5669,64.18,88,100,4.61,moderate rain
329,Lazaro Cardenas,MX,2022-04-25 21:24:26,17.9583,-102.2,83.59,49,73,11.45,broken clouds
330,Bengkulu,ID,2022-04-25 21:24:26,-3.8004,102.2655,76.33,86,100,7.63,heavy intensity rain
331,Byron Bay,AU,2022-04-25 21:22:16,-28.65,153.6167,59.94,73,100,5.66,overcast clouds
332,Kavaratti,IN,2022-04-25 21:24:27,10.5669,72.642,84.24,76,34,5.86,scattered clouds
333,Umm Kaddadah,SD,2022-04-25 21:24:27,13.6017,26.6876,82.69,15,100,2.17,overcast clouds
334,Kulhudhuffushi,MV,2022-04-25 21:21:19,6.6221,73.07,84.13,71,99,3.2,overcast clouds
335,Gizo,SB,2022-04-25 21:24:28,-8.103,156.8419,82.94,72,100,7.63,overcast clouds
336,Aklavik,CA,2022-04-25 21:20:19,68.2191,-135.0107,33.37,100,100,4.47,overcast clouds
337,Solnechnyy,RU,2022-04-25 21:24:28,50.7214,136.6319,25.95,92,100,3.47,overcast clouds
338,Chumphon,TH,2022-04-25 21:24:29,10.3333,98.8333,73.29,89,92,0.43,overcast clouds
339,Hobyo,SO,2022-04-25 21:24:29,5.3505,48.5268,83.08,73,53,10.94,broken clouds
340,Rapina,EE,2022-04-25 21:24:29,58.0981,27.4636,40.39,94,99,4.9,overcast clouds
341,Loa Janan,ID,2022-04-25 21:24:30,-0.583,117.095,73.31,99,100,2.64,overcast clouds
342,Chimbote,PE,2022-04-25 21:24:30,-9.0853,-78.5783,68.02,82,99,8.43,overcast clouds
343,Pangnirtung,CA,2022-04-25 21:24:31,66.1451,-65.7125,12.2,85,100,25.32,snow
344,Gadung,PH,2022-04-25 21:23:15,6.8025,124.02,78.85,86,99,3.11,overcast clouds
345,Yenagoa,NG,2022-04-25 21:24:31,4.9247,6.2642,78.51,88,47,4.52,scattered clouds
346,Mitsamiouli,KM,2022-04-25 21:24:32,-11.3847,43.2844,81.28,79,70,9.53,broken clouds
347,Raga,SS,2022-04-25 21:24:32,8.4596,25.678,78.03,64,74,3.87,broken clouds
348,Erenhot,CN,2022-04-25 21:24:33,43.6475,111.9767,34.11,28,0,21.54,clear sky
349,College,US,2022-04-25 21:23:52,64.8569,-147.8028,48.15,43,75,3.44,broken clouds
350,Husavik,IS,2022-04-25 21:24:33,66.0449,-17.3389,41.88,78,68,2.13,broken clouds
351,Port Moresby,PG,2022-04-25 21:24:34,-9.4431,147.1797,76.42,100,20,5.75,few clouds
352,Kaiyuan,CN,2022-04-25 21:24:34,23.6977,103.3037,65.23,58,0,4.65,clear sky
353,Cherskiy,RU,2022-04-25 21:24:34,68.75,161.3,26.44,70,100,3.29,overcast clouds
354,Muli,MV,2022-04-25 21:21:19,2.9167,73.5667,84.04,69,77,3.96,broken clouds
355,Ganzhou,CN,2022-04-25 21:24:35,28.8184,115.4327,70.99,96,82,0.49,broken clouds
356,Mnogovershinnyy,RU,2022-04-25 21:24:35,53.9353,139.9242,20.84,85,16,3.8,few clouds
357,Cam Ranh,VN,2022-04-25 21:24:36,11.9214,109.1591,78.76,83,20,2.3,few clouds
358,Kailua,US,2022-04-25 21:25:36,21.4022,-157.7394,84.18,71,100,13.8,overcast clouds
359,Maumere,ID,2022-04-25 21:25:37,-8.6199,122.2111,78.39,75,100,4.03,overcast clouds
360,Yerbogachen,RU,2022-04-25 21:25:37,61.2767,108.0108,22.87,99,95,2.93,overcast clouds
361,Codrington,AU,2022-04-25 21:25:38,-38.2667,141.9667,55.42,75,95,9.1,overcast clouds
362,Lata,PT,2022-04-25 21:25:38,40.1629,-8.3327,52.86,80,73,1.36,broken clouds
363,Saldanha,ZA,2022-04-25 21:25:38,-33.0117,17.9442,53.65,78,0,14.38,clear sky
364,Necochea,AR,2022-04-25 21:25:39,-38.5473,-58.7368,56.23,57,0,5.91,clear sky
365,Agucadoura,PT,2022-04-25 21:25:39,41.4318,-8.7804,59.56,78,67,7.23,broken clouds
366,Antofagasta,CL,2022-04-25 21:21:31,-23.65,-70.4,65.48,79,100,6.96,overcast clouds
367,Jalu,LY,2022-04-25 21:25:40,29.0331,21.5482,79.74,16,69,9.91,broken clouds
368,Cidreira,BR,2022-04-25 21:25:40,-30.1811,-50.2056,72.81,80,88,12.91,heavy intensity rain
369,Calama,CL,2022-04-25 21:23:51,-22.4667,-68.9333,72.09,14,0,16.11,clear sky
370,Luderitz,NA,2022-04-25 21:25:41,-26.6481,15.1594,59.72,51,0,14.74,clear sky
371,Luanda,AO,2022-04-25 21:23:39,-8.8368,13.2343,77.0,88,20,10.36,few clouds
372,Devonport,AU,2022-04-25 21:25:41,-41.1667,146.35,57.02,85,98,5.46,overcast clouds
373,Latung,PH,2022-04-25 21:25:42,5.5,120.8833,82.54,76,77,1.25,broken clouds
374,Lompoc,US,2022-04-25 21:25:42,34.6391,-120.4579,88.79,57,0,16.11,clear sky
375,Viedma,AR,2022-04-25 21:25:43,-40.8135,-62.9967,60.4,26,100,18.03,overcast clouds
376,Ponta Delgada,PT,2022-04-25 21:24:02,37.7333,-25.6667,62.51,77,20,6.91,few clouds
377,Xingcheng,CN,2022-04-25 21:25:43,40.6167,120.7167,53.37,98,88,6.51,overcast clouds
378,Preobrazheniye,RU,2022-04-25 21:25:44,42.9019,133.9064,48.7,84,100,3.42,overcast clouds
379,Korcula,HR,2022-04-25 21:25:44,42.9622,17.1369,60.12,70,5,3.6,clear sky
380,Bend,US,2022-04-25 21:21:16,44.0582,-121.3153,61.48,39,0,9.22,clear sky
381,Raudeberg,NO,2022-04-25 21:25:45,61.9875,5.1352,45.27,84,15,25.1,few clouds
382,Araxa,BR,2022-04-25 21:25:45,-19.5933,-46.9406,76.96,57,0,2.3,clear sky
383,Strezhevoy,RU,2022-04-25 21:25:45,60.7333,77.5889,32.88,99,100,3.51,overcast clouds
384,Silver City,US,2022-04-25 21:25:02,32.7701,-108.2803,75.92,8,0,4.61,clear sky
385,Olafsvik,IS,2022-04-25 21:21:52,64.8945,-23.7142,44.82,74,97,5.75,overcast clouds
386,Hambantota,LK,2022-04-25 21:25:46,6.1241,81.1185,77.34,100,20,0.0,few clouds
387,Kulachi,PK,2022-04-25 21:25:47,31.9286,70.4592,81.84,25,1,0.87,clear sky
388,Balkanabat,TM,2022-04-25 21:25:47,39.5108,54.3671,72.81,29,98,10.71,overcast clouds
389,China,MX,2022-04-25 21:25:47,25.7,-99.2333,94.14,36,78,8.81,broken clouds
390,Santa Fe,AR,2022-04-25 21:25:19,-31.6333,-60.7,76.01,80,72,4.0,broken clouds
391,Songea,TZ,2022-04-25 21:22:59,-10.6833,35.65,63.81,96,100,1.66,light rain
392,Shakhtinsk,KZ,2022-04-25 21:25:48,49.71,72.5872,42.31,44,9,6.85,clear sky
393,Salalah,OM,2022-04-25 21:25:49,17.0151,54.0924,82.49,69,0,3.44,clear sky
394,Makakilo City,US,2022-04-25 21:25:49,21.3469,-158.0858,82.72,58,75,18.41,broken clouds
395,Acarau,BR,2022-04-25 21:25:49,-2.8856,-40.12,78.93,86,38,11.88,scattered clouds
396,Dongkan,CN,2022-04-25 21:25:50,33.9997,119.8308,57.42,98,100,9.78,overcast clouds
397,Aguimes,ES,2022-04-25 21:25:50,27.9054,-15.4461,66.83,64,40,6.91,scattered clouds
398,Khorixas,NA,2022-04-25 21:21:23,-20.3667,14.9667,70.83,39,38,4.29,scattered clouds
399,Oyama,JP,2022-04-25 21:25:51,36.3,139.8,69.58,76,100,3.33,overcast clouds
400,Nouakchott,MR,2022-04-25 21:25:51,18.0858,-15.9785,69.73,71,8,20.4,clear sky
401,Tezu,IN,2022-04-25 21:25:52,27.9167,96.1667,67.17,59,76,6.42,broken clouds
402,Atar,MR,2022-04-25 21:25:52,20.5169,-13.0499,82.27,31,0,8.99,clear sky
403,Vao,NC,2022-04-25 21:25:52,-22.6667,167.4833,74.84,54,100,20.62,overcast clouds
404,Luwuk,ID,2022-04-25 21:25:53,-0.9516,122.7875,77.52,86,89,2.35,overcast clouds
405,Kiunga,PG,2022-04-25 21:23:13,-6.1219,141.2906,73.85,99,100,1.32,overcast clouds
406,Corrente,BR,2022-04-25 21:26:54,-3.7367,-43.3394,74.73,96,100,3.06,overcast clouds
407,Owensboro,US,2022-04-25 21:26:54,37.7742,-87.1133,65.98,77,100,4.61,overcast clouds
408,Saint-Pierre,RE,2022-04-25 21:21:56,-21.3393,55.4781,74.88,77,75,10.36,broken clouds
409,Nuuk,GL,2022-04-25 21:26:55,64.1835,-51.7216,30.81,80,75,4.61,broken clouds
410,Angoche,MZ,2022-04-25 21:26:55,-16.2325,39.9086,77.13,88,100,0.76,light rain
411,Alofi,NU,2022-04-25 21:26:55,-19.0595,-169.9187,80.49,83,100,6.91,overcast clouds
412,Leh,IN,2022-04-25 21:26:02,34.1667,77.5833,37.49,72,73,5.21,broken clouds
413,Grand-Santi,GF,2022-04-25 21:26:56,4.25,-54.3833,77.5,97,84,3.51,heavy intensity rain
414,Nampa,US,2022-04-25 21:23:04,43.5407,-116.5635,75.31,19,0,18.41,clear sky
415,Neyshabur,IR,2022-04-25 21:26:57,36.2133,58.7958,69.13,34,55,5.3,broken clouds
416,Conde,BR,2022-04-25 21:26:57,-7.2597,-34.9075,78.26,89,75,8.05,broken clouds
417,Caucaia,BR,2022-04-25 21:22:02,-3.7361,-38.6531,83.03,75,40,10.36,scattered clouds
418,Cedar City,US,2022-04-25 21:22:32,37.6775,-113.0619,62.4,20,0,3.44,clear sky
419,Baihar,IN,2022-04-25 21:26:58,22.1,80.55,80.2,16,0,0.92,clear sky
420,Vuktyl,RU,2022-04-25 21:26:59,63.8567,57.3094,33.12,94,100,3.47,overcast clouds
421,Flin Flon,CA,2022-04-25 21:26:59,54.7682,-101.865,30.04,27,0,6.91,clear sky
422,Araceli,PH,2022-04-25 21:26:59,10.5529,119.9913,83.03,80,100,12.75,overcast clouds
423,Galle,LK,2022-04-25 21:27:00,6.0367,80.217,79.23,82,69,2.64,broken clouds
424,Alyangula,AU,2022-04-25 21:27:00,-13.8483,136.4192,75.07,100,40,2.3,scattered clouds
425,Chapais,CA,2022-04-25 21:27:01,49.7834,-74.8492,40.78,97,100,9.28,overcast clouds
426,Forestville,US,2022-04-25 21:27:01,38.8451,-76.875,73.22,65,75,9.22,broken clouds
427,Providencia,MX,2022-04-25 21:27:02,28.7167,-111.5833,97.21,19,0,9.48,clear sky
428,Cervo,ES,2022-04-25 21:27:02,43.6702,-7.4101,55.96,89,80,7.56,broken clouds
429,Ohangaron,UZ,2022-04-25 21:27:03,40.9064,69.6383,55.54,36,78,5.26,broken clouds
430,Okhotsk,RU,2022-04-25 21:26:34,59.3833,143.3,24.12,75,35,13.94,scattered clouds
431,Matamoros,MX,2022-04-25 21:25:39,25.5333,-103.25,93.31,11,20,4.61,few clouds
432,Salisbury,GB,2022-04-25 21:27:04,51.0693,-1.7957,50.29,74,20,5.75,few clouds
433,Tiksi,RU,2022-04-25 21:27:04,71.6872,128.8694,-4.4,100,98,2.71,overcast clouds
434,Srandakan,ID,2022-04-25 21:27:04,-7.9386,110.2506,77.05,89,85,3.65,overcast clouds
435,Harbour Breton,CA,2022-04-25 21:27:05,47.4833,-55.7983,46.72,71,56,15.01,broken clouds
436,Ndele,CF,2022-04-25 21:27:05,8.4109,20.6473,77.76,65,100,4.47,overcast clouds
437,Zimapan,MX,2022-04-25 21:27:06,20.75,-99.35,80.44,36,19,14.0,few clouds
438,Fortuna,US,2022-04-25 21:27:06,40.5982,-124.1573,57.97,85,75,14.97,broken clouds
439,Yulara,AU,2022-04-25 21:27:07,-25.2406,130.9889,57.04,88,99,5.75,overcast clouds
440,Port Hedland,AU,2022-04-25 21:27:07,-20.3167,118.5667,69.85,94,48,0.0,scattered clouds
441,Honiara,SB,2022-04-25 21:27:07,-9.4333,159.95,80.8,80,14,3.15,few clouds
442,Taltal,CL,2022-04-25 21:24:20,-25.4,-70.4833,65.3,81,42,6.31,scattered clouds
443,Marrakesh,MA,2022-04-25 21:27:08,31.6315,-8.0083,68.07,45,40,10.36,scattered clouds
444,Roros,NO,2022-04-25 21:27:09,62.5747,11.3842,31.84,80,100,13.8,overcast clouds
445,Hofn,IS,2022-04-25 21:27:09,64.2539,-15.2082,40.28,93,100,9.46,overcast clouds
446,Manono,CD,2022-04-25 21:27:09,-7.3,27.4167,70.29,93,98,2.3,overcast clouds
447,Kushiro,JP,2022-04-25 21:27:10,42.975,144.3747,42.3,72,88,4.97,overcast clouds
448,Vila,PT,2022-04-25 21:27:10,42.0304,-8.1588,49.08,75,63,3.36,broken clouds
449,Clarence Town,AU,2022-04-25 21:27:11,-32.5833,151.7833,62.85,93,100,1.86,overcast clouds
450,Udachnyy,RU,2022-04-25 21:28:11,66.4167,112.4,6.76,100,97,2.66,overcast clouds
451,Cayenne,GF,2022-04-25 21:27:52,4.9333,-52.3333,80.1,1,0,0.0,clear sky
452,Havoysund,NO,2022-04-25 21:28:13,70.9963,24.6622,28.63,74,100,27.98,light snow
453,Constitucion,CL,2022-04-25 21:28:14,-35.3333,-72.4167,55.92,82,100,8.1,overcast clouds
454,Hatta,IN,2022-04-25 21:28:14,24.1167,79.6,87.84,12,0,3.27,clear sky
455,Impfondo,CG,2022-04-25 21:28:14,1.6381,18.0667,75.2,81,57,0.65,broken clouds
456,Slave Lake,CA,2022-04-25 21:28:15,55.2834,-114.769,57.18,35,0,23.02,clear sky
457,Juneau,US,2022-04-25 21:28:15,58.3019,-134.4197,48.22,83,75,0.0,light rain
458,Huron,US,2022-04-25 21:28:16,41.1501,-82.5499,63.84,92,100,14.61,overcast clouds
459,Nyimba,ZM,2022-04-25 21:28:16,-14.5566,30.8149,68.56,83,10,4.0,clear sky
460,Selenginsk,RU,2022-04-25 21:28:17,52.0064,106.8647,19.81,93,96,4.56,overcast clouds
461,Meulaboh,ID,2022-04-25 21:24:13,4.1363,96.1285,75.83,91,100,2.57,light rain
462,Jeremie,HT,2022-04-25 21:28:17,18.65,-74.1167,78.31,79,68,3.47,broken clouds
463,Kruisfontein,ZA,2022-04-25 21:28:18,-34.0033,24.7314,53.89,85,1,7.23,clear sky
464,Ostrovnoy,RU,2022-04-25 21:24:32,68.0531,39.5131,34.45,98,100,10.54,light snow
465,Castanheira De Pera,PT,2022-04-25 21:28:19,40.0072,-8.2105,45.68,83,82,3.15,broken clouds
466,Christchurch,NZ,2022-04-25 21:27:57,-43.5333,172.6333,55.42,88,70,4.61,broken clouds
467,Dwarka,IN,2022-04-25 21:28:20,22.2394,68.9678,80.96,71,0,11.05,clear sky
468,Carbonia,IT,2022-04-25 21:28:20,39.1672,8.5222,56.35,72,23,4.16,few clouds
469,Mareeba,AU,2022-04-25 21:28:21,-17.0,145.4333,71.44,97,85,2.01,overcast clouds
470,Oistins,BB,2022-04-25 21:28:21,13.0667,-59.5333,75.29,100,75,12.66,broken clouds
471,Saint-Francois,FR,2022-04-25 21:28:21,46.4154,3.9054,50.68,100,65,2.3,light rain
472,Kavieng,PG,2022-04-25 21:28:22,-2.5744,150.7967,81.41,78,77,10.89,moderate rain
473,San Patricio,US,2022-04-25 21:28:22,28.017,-97.5169,86.09,57,94,18.12,overcast clouds
474,Amarillo,US,2022-04-25 21:26:28,35.222,-101.8313,66.09,30,40,4.61,scattered clouds
475,Tiznit,MA,2022-04-25 21:28:23,29.5833,-9.5,54.68,81,52,8.3,broken clouds
476,Lakhdenpokhya,RU,2022-04-25 21:28:23,61.5198,30.1992,38.53,99,100,3.09,overcast clouds
477,Camopi,GF,2022-04-25 21:28:24,3.1655,-52.3158,76.57,97,83,3.69,heavy intensity rain
478,Banda Aceh,ID,2022-04-25 21:28:24,5.5577,95.3222,78.48,84,100,13.47,heavy intensity rain
479,Baghdad,IQ,2022-04-25 21:27:06,33.3406,44.4009,73.31,56,75,4.61,light rain
480,Tomatlan,MX,2022-04-25 21:28:25,19.9333,-105.25,88.18,40,0,11.27,clear sky
481,Porterville,US,2022-04-25 21:28:26,36.0652,-119.0168,86.52,26,0,4.94,clear sky
482,Ranong,TH,2022-04-25 21:28:26,9.9658,98.6348,79.32,84,77,2.64,broken clouds
483,Asau,RO,2022-04-25 21:28:26,46.4333,26.4,51.28,83,2,6.62,clear sky
484,Whitehorse,CA,2022-04-25 21:24:54,60.7161,-135.0538,48.09,53,75,2.3,broken clouds
485,Krasnorechenskiy,RU,2022-04-25 21:28:27,44.6265,135.3532,42.01,64,6,3.6,clear sky
486,Guerrero Negro,MX,2022-04-25 21:28:27,27.9769,-114.0611,82.62,21,0,12.44,clear sky
487,Denpasar,ID,2022-04-25 21:26:25,-8.65,115.2167,78.46,88,20,4.61,few clouds
488,Palkonda,IN,2022-04-25 21:28:28,18.6,83.75,80.92,87,12,2.21,few clouds
489,Ngunguru,NZ,2022-04-25 21:28:28,-35.6167,174.5,61.99,75,3,8.08,clear sky
490,Imeni Poliny Osipenko,RU,2022-04-25 21:28:29,52.4201,136.4853,19.94,96,94,3.22,overcast clouds
491,Chermoz,RU,2022-04-25 21:29:29,58.787,56.1489,35.15,96,100,4.03,overcast clouds
492,Janakkala,FI,2022-04-25 21:29:30,60.9,24.6,38.79,84,95,5.46,overcast clouds
493,Polur,IN,2022-04-25 21:29:30,12.5,79.1333,80.55,75,5,3.13,clear sky
494,Mabaruma,GY,2022-04-25 21:29:31,8.2,-59.7833,78.87,90,100,3.94,overcast clouds
495,Cuautepec,MX,2022-04-25 21:28:50,16.7,-99.0,88.05,44,14,10.49,few clouds
496,Khorramshahr,IR,2022-04-25 21:29:31,30.4397,48.1664,73.36,64,40,9.22,scattered clouds
497,Bichis,RO,2022-04-25 21:29:32,46.3667,24.1,49.19,91,9,1.01,clear sky
498,San Vicente,AR,2022-04-25 21:29:32,-26.6167,-54.1333,75.94,66,3,5.5,clear sky
499,Kirovskiy,RU,2022-04-25 21:29:32,45.0917,133.5136,49.19,63,0,7.83,clear sky
500,Baracoa,CU,2022-04-25 21:29:33,20.3467,-74.4958,78.66,74,97,10.51,overcast clouds
501,Kandrian,PG,2022-04-25 21:29:33,-6.2167,149.55,78.33,87,89,4.38,light rain
502,Khandbari,NP,2022-04-25 21:29:34,27.3747,87.2039,68.76,46,1,3.76,clear sky
503,Marzuq,YE,2022-04-25 21:29:34,14.4,46.4667,75.6,56,100,3.69,overcast clouds
504,Krutikha,RU,2022-04-25 21:29:35,53.9599,81.2093,37.49,63,8,3.29,clear sky
505,Tokat,TR,2022-04-25 21:29:35,40.4167,36.5833,58.01,44,49,3.38,scattered clouds
506,Ugoofaaru,MV,2022-04-25 21:29:35,5.6667,73.0,84.04,72,43,3.74,scattered clouds
507,Saint George,US,2022-04-25 21:25:44,37.1041,-113.5841,78.44,11,0,4.61,clear sky
508,Sisophon,KH,2022-04-25 21:29:36,13.5859,102.9737,78.57,82,23,5.44,few clouds
509,Inirida,CO,2022-04-25 21:29:36,3.8653,-67.9239,82.26,83,100,3.15,overcast clouds
510,Birjand,IR,2022-04-25 21:29:37,32.8663,59.2211,70.27,17,0,18.41,clear sky
511,Bonavista,CA,2022-04-25 21:29:37,48.6499,-53.1147,37.09,87,94,14.34,overcast clouds
512,Bull Savanna,JM,2022-04-25 21:29:38,17.8868,-77.5902,79.81,68,42,14.2,scattered clouds
513,Paamiut,GL,2022-04-25 21:29:38,61.994,-49.6678,30.4,89,100,12.1,overcast clouds
514,Nishihara,JP,2022-04-25 21:28:10,26.1842,127.7558,76.68,97,100,13.8,overcast clouds
515,Ust-Maya,RU,2022-04-25 21:29:39,60.4167,134.5333,25.07,88,100,2.13,overcast clouds
516,Januaria,BR,2022-04-25 21:29:39,-15.4833,-44.3667,83.37,35,26,4.45,scattered clouds
517,Mumford,GH,2022-04-25 21:29:39,5.2618,-0.759,80.62,86,8,8.03,light rain
518,Jennings,US,2022-04-25 21:29:40,38.7192,-90.2604,61.14,51,75,16.11,broken clouds
519,Ensenada,MX,2022-04-25 21:25:02,31.8667,-116.6167,73.94,56,12,9.08,few clouds
520,Khani,GE,2022-04-25 21:29:40,41.9563,42.9566,53.17,57,0,6.69,clear sky
521,Requena,ES,2022-04-25 21:29:41,39.4883,-1.1004,49.51,75,11,4.83,few clouds
522,Aketi,CD,2022-04-25 21:29:41,2.7388,23.7833,70.86,99,100,0.78,moderate rain
523,Labuhan,ID,2022-04-25 21:29:42,-6.8844,112.2051,78.67,85,97,3.47,light rain
524,Porbandar,IN,2022-04-25 21:29:42,21.6422,69.6093,80.83,74,0,8.52,clear sky
